"doc_id","sentences","env","soc","gov","action","specificity","cti","CVR","Year","Revenue","Industry","Class","Corporate_structure","Region","Employees","env_soc_ratio"
"doc_5553",7,0.285714285714286,0.571428571428571,0.428571428571429,0,0,NA,34892407,2019,"175185000","Knowledge Services","Large (C+)","Limited Liability Companies","Region Hovedstaden",NA,0.818181818181818
"doc_5554",11,0,0.727272727272727,0.454545454545455,NA,NA,NA,13088810,2021,"2288471000","Finance and Insurance","Large (C+)","Associations","Region Sjælland",1296,0.578947368421053
"doc_5555",1,0,0,0,NA,NA,NA,17548387,2021,"NULL","Finance and Insurance","Small (A-B)","Limited Liability Companies","NULL",3,1
"doc_5556",40,0.35,0.375,0.25,0.357142857142857,0,1,41867612,2022,"0","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Midtjylland",NA,0.981818181818182
"doc_5557",25,0.52,0.56,0.24,0.230769230769231,0.0769230769230769,0.666666666666667,28480946,2020,"562505038","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Sjælland",141,0.974358974358974
"doc_5558",24,0.791666666666667,0.125,0.208333333333333,0.315789473684211,0.157894736842105,0.666666666666667,42336726,2021,"167403000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Hovedstaden",327,1.59259259259259
"doc_5559",34,0.411764705882353,0.382352941176471,0.235294117647059,0.642857142857143,0,1,32895468,2021,"1269725000","Knowledge Services","Large (C+)","Partnerships","Region Nordjylland",1318,1.02127659574468
"doc_5560",34,0.382352941176471,0.352941176470588,0.294117647058824,0.461538461538462,0.230769230769231,0.5,10269091,2023,"1294488000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Syddanmark",874,1.02173913043478
"doc_5561",15,0.266666666666667,0.466666666666667,0.666666666666667,0,0,NA,38302051,2020,"846246000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Hovedstaden",301,0.863636363636364
"doc_5562",26,0.153846153846154,0.5,0.0769230769230769,0.75,0,1,30517628,2020,"1627464000","Construction","Large (C+)","Limited Liability Companies","Region Hovedstaden",566,0.769230769230769
"doc_5563",21,0.0476190476190476,0.666666666666667,0.333333333333333,0,0,NA,30915119,2018,"906,910,855,767,332","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Hovedstaden",3134,0.628571428571429
"doc_5564",31,0.129032258064516,0.612903225806452,0.0967741935483871,0.5,0,1,28308205,2019,"252192000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Syddanmark",257,0.7
"doc_5565",30,0.433333333333333,0.5,0.4,0.538461538461538,0.153846153846154,0.714285714285714,20278196,2023,"1048657000","Trade","Large (C+)","Limited Liability Companies","Region Syddanmark",154,0.955555555555556
"doc_5566",32,0.15625,0.15625,0.25,0,0.4,NA,70990210,2019,"1932343000","Knowledge Services","Large (C+)","Limited Liability Companies","Region Midtjylland",1350,1
"doc_5567",29,0.206896551724138,0.586206896551724,0.448275862068966,0.166666666666667,0,1,51488415,2022,"NULL","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Sjælland",NA,0.760869565217391
"doc_5568",37,0.297297297297297,0.432432432432432,0.243243243243243,0.545454545454545,0.0909090909090909,0.833333333333333,31184843,2022,"784564000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Hovedstaden",414,0.905660377358491
"doc_5569",4,0.25,0.75,0.75,0,0,NA,10245613,2023,"1189424000","Manufacturing","Medium (C)","Limited Liability Companies","Region Hovedstaden",582,0.714285714285714
"doc_557",3,0,0.333333333333333,0.333333333333333,NA,NA,NA,35152113,2023,"996831000","Manufacturing","Large (C+)","Limited Liability Companies","Region Syddanmark",544,0.75
"doc_5570",28,0.178571428571429,0.642857142857143,0.214285714285714,0.4,0,1,32319882,2022,"1023386441","Information and Communication","Large (C+)","Limited Liability Companies","Region Hovedstaden",NA,0.717391304347826
"doc_5571",31,0.225806451612903,0.419354838709677,0.258064516129032,0.285714285714286,0,1,38175793,2021,"729789883","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Hovedstaden",949,0.863636363636364
"doc_5572",8,1,0.375,0.625,0.375,0,1,39585529,2020,"NULL","Finance and Insurance","Small (A-B)","Partnerships","Region Hovedstaden",NA,1.45454545454545
"doc_5573",5,0,0,0,NA,NA,NA,41020008,2022,"42092000","Finance and Insurance","Medium (C)","Partnerships","Region Hovedstaden",NA,1
"doc_5574",36,0.138888888888889,0.583333333333333,0.222222222222222,0,0,NA,27427731,2020,"354162620","Finance and Insurance","Medium (C)","Limited Liability Companies","Region Midtjylland",NA,0.719298245614035
"doc_5575",4,0.5,0.75,0.75,0,0,NA,26418100,2019,"1115213260","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Nordjylland",407,0.857142857142857
"doc_5576",1,0,0,0,NA,NA,NA,38235540,2020,"NULL","Public and Social Services","Small (A-B)","Limited Liability Companies","Region Midtjylland",7,1
"doc_5577",4,0.25,0.75,0.75,0,0,NA,43326414,2020,"3872281000","Knowledge Services","Large (C+)","Limited Liability Companies","Region Hovedstaden",17,0.714285714285714
"doc_5578",24,0.166666666666667,0.541666666666667,0.666666666666667,0.25,0,1,12485778,2023,"NULL","Services","Medium (C)","Limited Liability Companies","Region Hovedstaden",24,0.756756756756757
"doc_5579",26,0.0769230769230769,0.230769230769231,0.5,0,0,NA,33768532,2019,"NULL","Finance and Insurance","Large (C+)","Partnerships","Region Hovedstaden",NA,0.875
"doc_558",36,0.194444444444444,0.555555555555556,0.388888888888889,0.571428571428571,0,1,28977697,2018,"885470000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Midtjylland",1137,0.767857142857143
"doc_5581",1,1,1,1,0,0,NA,41278692,2023,"NULL","Services","Medium (C)","Limited Liability Companies","Region Hovedstaden",139,1
"doc_5582",39,0.282051282051282,0.564102564102564,0.230769230769231,0.272727272727273,0.0909090909090909,0.666666666666667,26173833,2021,"418753000","Agriculture","Large (C+)","Limited Liability Companies","Region Midtjylland",249,0.819672131147541
"doc_5583",7,0.571428571428571,0.857142857142857,0.714285714285714,0.25,0,1,30584066,2020,"5779745000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Syddanmark",1633,0.846153846153846
"doc_5584",22,0.272727272727273,0.272727272727273,0.545454545454545,0.333333333333333,0,1,28111576,2018,"247,764,231,061,729","Trade","Unknown","Limited Liability Companies","Region Hovedstaden",NA,1
"doc_5585",35,0.171428571428571,0.457142857142857,0.285714285714286,0.5,0.166666666666667,0.666666666666667,15111283,2020,"259123000","Manufacturing","Medium (C)","Limited Liability Companies","Region Hovedstaden",NA,0.803921568627451
"doc_5586",5,0.4,0.6,0.6,0,0,NA,19189511,2018,"558766315","Manufacturing","Large (C+)","Limited Liability Companies","Region Midtjylland",300,0.875
"doc_5587",2,1,1,1,0,0,NA,36717882,2019,"NULL","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Hovedstaden",0,1
"doc_5588",2,0.5,0.5,0.5,0,0,NA,36903775,2021,"857784000","Finance and Insurance","Unknown","Limited Liability Companies","Region Midtjylland",NA,1
"doc_5589",9,0.222222222222222,0.777777777777778,0.777777777777778,0,0,NA,49723911,2019,"4498724000","Knowledge Services","Large (C+)","Limited Liability Companies","Region Syddanmark",1888,0.6875
"doc_559",4,0.25,0.5,0.75,0,0,NA,66015017,2020,"1280840000","Manufacturing","Large (C+)","Limited Liability Companies","Region Syddanmark",364,0.833333333333333
"doc_5590",10,0.1,0.5,0.5,0,0,NA,26447038,2020,"1497591000","Manufacturing","Large (C+)","Limited Liability Companies","Region Midtjylland",530,0.733333333333333
"doc_5591",25,0.36,0.36,0.32,0.666666666666667,0,1,80493215,2023,"2291129000","Trade","Large (C+)","Limited Liability Companies","Region Syddanmark",411,1
"doc_5592",19,0.105263157894737,0.789473684210526,0.368421052631579,0,0,NA,26799945,2023,"1358614000","Trade","Large (C+)","Limited Liability Companies","Region Midtjylland",207,0.617647058823529
"doc_5593",34,0.294117647058824,0.558823529411765,0.294117647058824,0.3,0.3,1,43945467,2023,"403477824","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Midtjylland",501,0.830188679245283
"doc_5594",30,0.5,0.5,0.2,0.133333333333333,0.133333333333333,0.5,36497718,2021,"2166388000","Trade","Large (C+)","Limited Liability Companies","Region Hovedstaden",77,1
"doc_5595",7,0,0.571428571428571,0.428571428571429,NA,NA,NA,20007117,2023,"448769901","Manufacturing","Large (C+)","Limited Liability Companies","Region Nordjylland",107,0.636363636363636
"doc_5596",22,0,0.818181818181818,0.181818181818182,NA,NA,NA,26559243,2020,"128438000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Midtjylland",50,0.55
"doc_5597",18,0.166666666666667,0.5,0.333333333333333,0.333333333333333,0,1,76562512,2019,"634084000","Transport","Large (C+)","Limited Liability Companies","Region Hovedstaden",NA,0.777777777777778
"doc_5599",7,0.428571428571429,0.285714285714286,0.857142857142857,0,0,NA,25386388,2021,"812136000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Syddanmark",7,1.11111111111111
"doc_56",7,0.428571428571429,0.428571428571429,0.285714285714286,0,0,NA,39108860,2020,"506275000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Hovedstaden",96,1
"doc_560",1,0,1,1,NA,NA,NA,25477154,2021,"662403000","Public and Social Services","Large (C+)","Limited Liability Companies","Region Hovedstaden",1287,0.5
"doc_5600",4,0.5,1,0.75,0,0,NA,37876607,2020,"310669775","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Hovedstaden",432,0.75
"doc_5601",17,0.176470588235294,0.176470588235294,0.352941176470588,0,0.333333333333333,NA,33776039,2018,"893874000","Manufacturing","Large (C+)","Limited Liability Companies","Region Midtjylland",257,1
"doc_5602",27,0.555555555555556,0.222222222222222,0.148148148148148,0.333333333333333,0.266666666666667,0.6,39067064,2022,"500,263,639,593,348","Transport","Large (C+)","Limited Liability Companies","Region Hovedstaden",25,1.27272727272727
"doc_5603",18,0,0.611111111111111,0.222222222222222,NA,NA,NA,39212625,2022,"3442255085","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Hovedstaden",1205,0.620689655172414
"doc_5604",6,0,0.833333333333333,0.5,NA,NA,NA,40371818,2018,"1242265000","Trade","Large (C+)","Limited Liability Companies","Region Midtjylland",73,0.545454545454545
"doc_5605",4,0.25,0.75,0.5,0,0,NA,30714830,2023,"1121937000","Knowledge Services","Large (C+)","Limited Liability Companies","Region Midtjylland",576,0.714285714285714
"doc_5606",2,0,1,1,NA,NA,NA,28863977,2020,"203799599","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Sjælland",291,0.5
"doc_5608",9,0.222222222222222,0.555555555555556,0.444444444444444,0,0,NA,38409336,2021,"NULL","Information and Communication","Small (A-B)","Limited Liability Companies","Region Hovedstaden",20,0.785714285714286
"doc_5609",8,0.25,0.625,0.25,0,0,NA,77557318,2018,"355411000","Trade","Large (C+)","Limited Liability Companies","Region Hovedstaden",134,0.769230769230769
"doc_561",41,0.317073170731707,0.365853658536585,0.0975609756097561,0.384615384615385,0.153846153846154,0.6,13836795,2023,"295835612","Construction","Large (C+)","Limited Liability Companies","Region Hovedstaden",98,0.964285714285714
"doc_5611",40,0.275,0.4,0.25,0.363636363636364,0.0909090909090909,0.75,35069712,2022,"495947000","Trade","Large (C+)","Limited Liability Companies","Region Sjælland",82,0.910714285714286
"doc_5612",9,0.111111111111111,0.666666666666667,0.777777777777778,0,0,NA,69120717,2020,"568264000","Manufacturing","Large (C+)","Limited Liability Companies","Region Syddanmark",86,0.666666666666667
"doc_5613",22,0.818181818181818,0.0454545454545455,0.0454545454545455,0.666666666666667,0.0555555555555556,0.916666666666667,17472437,2021,"187995705","Knowledge Services","Very Large (D)","Limited Liability Companies","Region Hovedstaden",121,1.73913043478261
"doc_5614",14,0.357142857142857,0.5,0.357142857142857,0.4,0,1,71145816,2019,"1733805808","Transport","Large (C+)","Limited Liability Companies","Region Hovedstaden",432,0.904761904761905
"doc_5615",1,0,0,0,NA,NA,NA,38180045,2021,"373940044","Trade","Large (C+)","Limited Liability Companies","Region Hovedstaden",176,1
"doc_5616",24,0.416666666666667,0.375,0.333333333333333,0.2,0,1,36925930,2023,"NULL","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Midtjylland",2,1.03030303030303
"doc_5617",25,0.16,0.52,0.48,0.75,0,1,36996862,2022,"385459380","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Hovedstaden",105,0.763157894736842
"doc_5618",36,0.305555555555556,0.333333333333333,0.25,0.909090909090909,0.0909090909090909,0.9,34609500,2023,"949129000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Sjælland",1849,0.979166666666667
"doc_5619",12,0.416666666666667,0.5,0.5,0.4,0,1,25652991,2018,"1302685000","Services","Large (C+)","Limited Liability Companies","Region Hovedstaden",939,0.944444444444445
"doc_562",7,0.142857142857143,0.714285714285714,0.714285714285714,0,0,NA,78834412,2020,"110,503,189,263,718","Information and Communication","Large (C+)","Limited Liability Companies","Region Midtjylland",918,0.666666666666667
"doc_5620",3,0.333333333333333,1,0.666666666666667,0,0,NA,37889377,2019,"1380763000","Trade","Large (C+)","Limited Liability Companies","Region Hovedstaden",NA,0.666666666666667
"doc_5621",27,0.518518518518518,0.222222222222222,0.0740740740740741,0.428571428571429,0.285714285714286,0.333333333333333,12624638,2020,"NULL","Manufacturing","Medium (C)","Limited Liability Companies","Region Midtjylland",71,1.24242424242424
"doc_5622",27,0.111111111111111,0.407407407407407,0.259259259259259,0,0,NA,30696808,2021,"3140742000","Finance and Insurance","Unknown","Limited Liability Companies","Region Syddanmark",NA,0.789473684210526
"doc_5623",26,0.5,0.307692307692308,0.115384615384615,0.615384615384615,0.230769230769231,0.625,19098192,2021,"396337749","Trade","Large (C+)","Limited Liability Companies","Region Midtjylland",239,1.14705882352941
"doc_5624",30,0.466666666666667,0.433333333333333,0.166666666666667,0.285714285714286,0,1,86243911,2019,"546438929","Construction","Large (C+)","Limited Liability Companies","Region Sjælland",137,1.02325581395349
"doc_5625",22,0.136363636363636,0.727272727272727,0.136363636363636,0,0,NA,27528406,2018,"3541300000","Finance and Insurance","Unknown","Limited Liability Companies","Region Hovedstaden",NA,0.657894736842105
"doc_5626",28,0,0.571428571428571,0.142857142857143,NA,NA,NA,14982442,2020,"536942850","Trade","Large (C+)","Limited Liability Companies","Region Midtjylland",252,0.636363636363636
"doc_5627",8,0.5,0.875,0.625,0,0,NA,19433692,2019,"3775000000","Information and Communication","Unknown","Limited Liability Companies","Region Hovedstaden",1329,0.8
"doc_5629",10,0.2,0.7,0.3,0.5,0,1,27524958,2021,"NULL","Trade","Medium (C)","Limited Liability Companies","Region Nordjylland",60,0.705882352941177
"doc_5630",3,0.666666666666667,1,1,0,0,NA,13255342,2020,"NULL","Finance and Insurance","Unknown","Limited Liability Companies","Region Hovedstaden",1,0.833333333333333
"doc_5631",36,0,0.611111111111111,0.305555555555556,NA,NA,NA,36456396,2019,"471494434","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Hovedstaden",465,0.620689655172414
"doc_5632",32,0.3125,0.59375,0.46875,0.2,0,1,36455985,2020,"1150906000","Knowledge Services","Large (C+)","Limited Liability Companies","Region Sjælland",142,0.823529411764706
"doc_5633",10,0.5,0.6,0.5,0,0,NA,25672305,2023,"864349000","Trade","Large (C+)","Limited Liability Companies","Region Syddanmark",56,0.9375
"doc_5634",28,0.142857142857143,0.857142857142857,0.214285714285714,0.5,0,1,25608925,2022,"497375000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Hovedstaden",174,0.615384615384615
"doc_5635",24,0.5,0.416666666666667,0.0416666666666667,0.583333333333333,0.0833333333333333,0.857142857142857,20472391,2020,"367098000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Syddanmark",150,1.05882352941176
"doc_5636",4,0.25,0.5,0.5,0,0,NA,42106275,2022,"577090189","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Hovedstaden",81,0.833333333333333
